image_name,venus,jupiter,saturn,apollo,mercury,luna,mars,heart_center
Hand_0000404.jpg,0.051,0.101,0.197,0.36,0.197,0.056,0.369,0.216
Hand_0000405.jpg,0.051,0.101,0.192,0.266,0.184,0.056,0.387,0.214
Hand_0000406.jpg,0.051,0.101,0.223,0.372,0.149,0.056,0.363,0.229
Hand_0000407.jpg,0.051,0.101,0.207,0.408,0.181,0.056,0.346,0.221
Hand_0000408.jpg,0.051,0.101,0.191,0.345,0.211,0.056,0.306,0.236
Hand_0000410.jpg,0.075,0.101,0.088,0.383,0.391,0.098,0.211,0.144
Hand_0000411.jpg,0.083,0.101,0.088,0.382,0.36,0.098,0.189,0.152
Hand_0000412.jpg,0.091,0.101,0.088,0.379,0.372,0.1,0.17,0.168
Hand_0000413.jpg,0.087,0.101,0.088,0.378,0.387,0.097,0.188,0.149
Hand_0000414.jpg,0.089,0.101,0.088,0.378,0.397,0.092,0.186,0.15
Hand_0000415.jpg,0.086,0.101,0.088,0.376,0.38,0.106,0.174,0.151
Hand_0000416.jpg,0.051,0.101,0.129,0.211,0.423,0.056,0.263,0.217
Hand_0000417.jpg,0.051,0.101,0.138,0.246,0.498,0.056,0.274,0.23
Hand_0000418.jpg,0.051,0.101,0.134,0.246,0.481,0.056,0.27,0.225
Hand_0000419.jpg,0.051,0.101,0.125,0.243,0.482,0.056,0.25,0.224
Hand_0000420.jpg,0.057,0.101,0.126,0.221,0.471,0.056,0.229,0.227
Hand_0000421.jpg,0.056,0.101,0.118,0.229,0.468,0.056,0.22,0.224
Hand_0000422.jpg,0.067,0.101,0.088,0.395,0.299,0.087,0.23,0.129
Hand_0000423.jpg,0.073,0.101,0.088,0.414,0.287,0.089,0.251,0.144
Hand_0000424.jpg,0.073,0.101,0.088,0.424,0.267,0.111,0.182,0.151
Hand_0000425.jpg,0.069,0.101,0.088,0.39,0.142,0.099,0.177,0.143
Hand_0000426.jpg,0.071,0.101,0.088,0.398,0.219,0.096,0.175,0.141
Hand_0000427.jpg,0.051,0.101,0.088,0.214,0.16,0.056,0.336,0.302
Hand_0000428.jpg,0.051,0.101,0.088,0.159,0.171,0.056,0.343,0.218
Hand_0000429.jpg,0.051,0.101,0.088,0.148,0.168,0.056,0.367,0.212
Hand_0000430.jpg,0.051,0.101,0.088,0.167,0.169,0.056,0.392,0.206
Hand_0000431.jpg,0.051,0.101,0.088,0.139,0.169,0.056,0.351,0.221
Hand_0000432.jpg,0.051,0.101,0.088,0.142,0.164,0.056,0.368,0.238
Hand_0000433.jpg,0.051,0.101,0.088,0.142,0.167,0.056,0.359,0.228
Hand_0000437.jpg,0.051,0.244,0.135,0.101,0.107,0.056,0.262,0.23
Hand_0000438.jpg,0.051,0.202,0.136,0.101,0.107,0.056,0.339,0.168
Hand_0000439.jpg,0.058,0.177,0.142,0.101,0.107,0.056,0.351,0.164
Hand_0000440.jpg,0.076,0.196,0.144,0.101,0.107,0.056,0.228,0.171
Hand_0000441.jpg,0.07,0.211,0.154,0.101,0.107,0.056,0.19,0.151
Hand_0000442.jpg,0.065,0.209,0.15,0.101,0.107,0.056,0.301,0.139
Hand_0000443.jpg,0.051,0.101,0.476,0.2,0.107,0.056,0.42,0.156
Hand_0000444.jpg,0.051,0.101,0.45,0.192,0.107,0.056,0.421,0.154
Hand_0000445.jpg,0.051,0.101,0.439,0.194,0.107,0.056,0.462,0.151
Hand_0000446.jpg,0.051,0.101,0.484,0.204,0.107,0.056,0.433,0.145
Hand_0000447.jpg,0.051,0.101,0.519,0.2,0.107,0.056,0.42,0.146
Hand_0000448.jpg,0.051,0.101,0.443,0.196,0.107,0.056,0.44,0.15
Hand_0000449.jpg,0.051,0.101,0.21,0.381,0.107,0.088,0.278,0.207
Hand_0000450.jpg,0.051,0.101,0.361,0.365,0.107,0.078,0.276,0.186
Hand_0000451.jpg,0.051,0.101,0.402,0.389,0.107,0.08,0.271,0.169
Hand_0000452.jpg,0.051,0.101,0.32,0.344,0.107,0.072,0.308,0.21
Hand_0000454.jpg,0.051,0.101,0.131,0.282,0.107,0.08,0.246,0.304
Hand_0000455.jpg,0.051,0.101,0.131,0.312,0.107,0.098,0.239,0.255
Hand_0000456.jpg,0.051,0.101,0.14,0.327,0.107,0.087,0.233,0.281
Hand_0000457.jpg,0.051,0.101,0.167,0.348,0.107,0.076,0.232,0.254
Hand_0000458.jpg,0.051,0.101,0.169,0.368,0.107,0.098,0.229,0.242
Hand_0000459.jpg,0.051,0.101,0.592,0.447,0.107,0.112,0.189,0.224
Hand_0000460.jpg,0.051,0.101,0.563,0.447,0.107,0.129,0.2,0.213
Hand_0000461.jpg,0.051,0.101,0.456,0.478,0.107,0.115,0.233,0.169
Hand_0000462.jpg,0.051,0.101,0.458,0.48,0.107,0.119,0.225,0.168
Hand_0000463.jpg,0.051,0.101,0.483,0.478,0.107,0.139,0.225,0.171
Hand_0000465.jpg,0.051,0.101,0.362,0.333,0.107,0.105,0.225,0.158
Hand_0000472.jpg,0.051,0.101,0.469,0.312,0.107,0.106,0.27,0.146
Hand_0000473.jpg,0.051,0.101,0.37,0.344,0.107,0.11,0.238,0.148
Hand_0000482.jpg,0.051,0.101,0.181,0.623,0.199,0.062,0.311,0.177
Hand_0000483.jpg,0.051,0.101,0.178,0.617,0.263,0.069,0.343,0.191
Hand_0000484.jpg,0.051,0.101,0.188,0.499,0.327,0.07,0.329,0.192
Hand_0000485.jpg,0.051,0.101,0.206,0.303,0.356,0.083,0.34,0.232
Hand_0000486.jpg,0.051,0.101,0.198,0.31,0.427,0.089,0.323,0.225
Hand_0000488.jpg,0.051,0.101,0.088,0.138,0.224,0.131,0.304,0.134
Hand_0000490.jpg,0.051,0.101,0.094,0.532,0.559,0.111,0.342,0.125
Hand_0000491.jpg,0.051,0.101,0.091,0.563,0.566,0.128,0.322,0.124
Hand_0000492.jpg,0.051,0.101,0.089,0.559,0.563,0.109,0.32,0.125
Hand_0000493.jpg,0.051,0.101,0.089,0.57,0.56,0.119,0.347,0.128
Hand_0000494.jpg,0.051,0.101,0.202,0.101,0.177,0.128,0.263,0.16
Hand_0000495.jpg,0.051,0.109,0.211,0.101,0.183,0.12,0.281,0.146
Hand_0000496.jpg,0.051,0.246,0.19,0.101,0.18,0.164,0.303,0.123
Hand_0000497.jpg,0.051,0.159,0.192,0.101,0.182,0.146,0.276,0.128
Hand_0000498.jpg,0.051,0.261,0.2,0.101,0.183,0.097,0.285,0.119
Hand_0000499.jpg,0.051,0.101,0.259,0.101,0.186,0.086,0.328,0.174
Hand_0000500.jpg,0.051,0.101,0.122,0.106,0.247,0.101,0.196,0.142
Hand_0000501.jpg,0.051,0.101,0.13,0.125,0.25,0.084,0.221,0.144
Hand_0000502.jpg,0.051,0.101,0.139,0.103,0.238,0.073,0.288,0.143
Hand_0000503.jpg,0.051,0.101,0.127,0.105,0.248,0.114,0.24,0.144
Hand_0000504.jpg,0.051,0.101,0.101,0.102,0.232,0.178,0.184,0.126
Hand_0000505.jpg,0.051,0.101,0.093,0.106,0.21,0.173,0.194,0.129
Hand_0000507.jpg,0.051,0.101,0.088,0.257,0.107,0.056,0.287,0.137
Hand_0000508.jpg,0.051,0.101,0.088,0.265,0.107,0.056,0.331,0.174
Hand_0000509.jpg,0.081,0.101,0.088,0.233,0.107,0.079,0.19,0.157
Hand_0000510.jpg,0.051,0.101,0.088,0.258,0.107,0.056,0.214,0.16
Hand_0000511.jpg,0.051,0.101,0.088,0.205,0.107,0.056,0.285,0.135
Hand_0000512.jpg,0.051,0.101,0.088,0.19,0.107,0.056,0.234,0.13
Hand_0000513.jpg,0.056,0.101,0.112,0.102,0.107,0.056,0.211,0.17
Hand_0000514.jpg,0.052,0.101,0.185,0.211,0.107,0.106,0.322,0.132
Hand_0000515.jpg,0.064,0.101,0.218,0.188,0.107,0.111,0.185,0.134
Hand_0000516.jpg,0.051,0.101,0.162,0.192,0.107,0.082,0.376,0.174
Hand_0000517.jpg,0.051,0.101,0.102,0.188,0.107,0.059,0.28,0.127
Hand_0000518.jpg,0.051,0.161,0.088,0.196,0.107,0.056,0.234,0.201
Hand_0000519.jpg,0.051,0.136,0.088,0.185,0.107,0.056,0.285,0.229
Hand_0000520.jpg,0.051,0.109,0.088,0.18,0.107,0.056,0.355,0.165
Hand_0000521.jpg,0.051,0.101,0.096,0.186,0.107,0.056,0.436,0.271
Hand_0000522.jpg,0.051,0.101,0.088,0.173,0.107,0.056,0.34,0.209
Hand_0000523.jpg,0.051,0.131,0.088,0.177,0.107,0.056,0.349,0.197
Hand_0000524.jpg,0.051,0.142,0.088,0.179,0.107,0.056,0.312,0.183
Hand_0000525.jpg,0.051,0.158,0.088,0.171,0.107,0.056,0.32,0.189
Hand_0000526.jpg,0.061,0.183,0.088,0.173,0.107,0.063,0.333,0.172
Hand_0000528.jpg,0.051,0.14,0.088,0.182,0.107,0.058,0.341,0.144
Hand_0000529.jpg,0.051,0.115,0.088,0.182,0.107,0.075,0.351,0.149
Hand_0000530.jpg,0.084,0.101,0.125,0.101,0.244,0.056,0.342,0.203
Hand_0000532.jpg,0.051,0.101,0.096,0.102,0.136,0.056,0.297,0.177
Hand_0000538.jpg,0.1,0.171,0.142,0.3,0.107,0.056,0.422,0.199
Hand_0000539.jpg,0.055,0.101,0.112,0.238,0.107,0.056,0.402,0.232
Hand_0000540.jpg,0.051,0.101,0.138,0.231,0.107,0.056,0.357,0.181
Hand_0000541.jpg,0.062,0.101,0.138,0.238,0.107,0.056,0.339,0.218
Hand_0000542.jpg,0.051,0.101,0.174,0.248,0.107,0.056,0.43,0.282
Hand_0000543.jpg,0.051,0.101,0.142,0.238,0.107,0.056,0.427,0.266
Hand_0000545.jpg,0.051,0.101,0.145,0.289,0.107,0.056,0.514,0.255
Hand_0000546.jpg,0.051,0.101,0.212,0.254,0.107,0.056,0.531,0.254
Hand_0000547.jpg,0.051,0.101,0.185,0.246,0.107,0.056,0.463,0.231
Hand_0000548.jpg,0.051,0.101,0.189,0.249,0.107,0.056,0.44,0.237
Hand_0000549.jpg,0.051,0.101,0.124,0.295,0.107,0.056,0.499,0.217
Hand_0000550.jpg,0.051,0.101,0.128,0.279,0.107,0.056,0.473,0.241
Hand_0000551.jpg,0.051,0.101,0.184,0.243,0.107,0.056,0.51,0.241
Hand_0000552.jpg,0.051,0.226,0.234,0.101,0.107,0.056,0.468,0.273
Hand_0000553.jpg,0.051,0.241,0.232,0.101,0.107,0.056,0.478,0.257
Hand_0000554.jpg,0.051,0.235,0.244,0.101,0.107,0.056,0.461,0.272
Hand_0000555.jpg,0.051,0.247,0.256,0.101,0.107,0.056,0.46,0.268
Hand_0000556.jpg,0.051,0.213,0.255,0.101,0.107,0.056,0.487,0.297
Hand_0000559.jpg,0.051,0.101,0.088,0.153,0.107,0.056,0.343,0.231
Hand_0000560.jpg,0.051,0.101,0.089,0.128,0.107,0.056,0.351,0.22
Hand_0000561.jpg,0.051,0.101,0.09,0.104,0.107,0.056,0.403,0.234
Hand_0000562.jpg,0.051,0.101,0.112,0.101,0.107,0.056,0.394,0.251
Hand_0000563.jpg,0.051,0.101,0.089,0.136,0.107,0.056,0.388,0.279
Hand_0000564.jpg,0.051,0.101,0.092,0.104,0.107,0.056,0.415,0.309
Hand_0000565.jpg,0.051,0.141,0.158,0.101,0.107,0.056,0.417,0.207
Hand_0000566.jpg,0.051,0.109,0.149,0.101,0.107,0.056,0.38,0.224
Hand_0000567.jpg,0.051,0.101,0.167,0.101,0.107,0.056,0.443,0.282
Hand_0000568.jpg,0.051,0.101,0.173,0.101,0.107,0.056,0.444,0.306
Hand_0000569.jpg,0.051,0.101,0.157,0.101,0.107,0.056,0.418,0.256
Hand_0000570.jpg,0.051,0.101,0.166,0.101,0.107,0.056,0.444,0.278
Hand_0000571.jpg,0.051,0.101,0.154,0.279,0.107,0.056,0.271,0.221
Hand_0000572.jpg,0.051,0.101,0.154,0.288,0.107,0.056,0.28,0.223
Hand_0000574.jpg,0.051,0.101,0.149,0.278,0.107,0.056,0.368,0.179
Hand_0000575.jpg,0.051,0.101,0.152,0.31,0.107,0.056,0.303,0.223
Hand_0000576.jpg,0.051,0.101,0.152,0.284,0.107,0.056,0.306,0.224
Hand_0000577.jpg,0.051,0.101,0.148,0.268,0.107,0.056,0.305,0.228
Hand_0000578.jpg,0.051,0.101,0.144,0.177,0.107,0.056,0.331,0.236
Hand_0000579.jpg,0.051,0.101,0.14,0.169,0.107,0.056,0.324,0.223
Hand_0000580.jpg,0.051,0.101,0.145,0.172,0.107,0.056,0.324,0.222
Hand_0000581.jpg,0.051,0.101,0.139,0.186,0.107,0.056,0.342,0.226
Hand_0000582.jpg,0.051,0.101,0.142,0.239,0.107,0.056,0.314,0.134
Hand_0000583.jpg,0.051,0.101,0.145,0.246,0.107,0.056,0.335,0.122
Hand_0000584.jpg,0.051,0.101,0.143,0.256,0.107,0.056,0.334,0.122
Hand_0000585.jpg,0.051,0.101,0.138,0.275,0.107,0.056,0.377,0.118
Hand_0000589.jpg,0.051,0.101,0.181,0.229,0.107,0.056,0.342,0.173
Hand_0000590.jpg,0.051,0.101,0.173,0.234,0.107,0.056,0.337,0.176
Hand_0000591.jpg,0.051,0.101,0.173,0.237,0.107,0.056,0.33,0.178
Hand_0000592.jpg,0.051,0.101,0.174,0.244,0.107,0.056,0.327,0.182
Hand_0000594.jpg,0.051,0.101,0.236,0.226,0.107,0.088,0.221,0.223
Hand_0000595.jpg,0.051,0.101,0.19,0.241,0.107,0.058,0.26,0.183
Hand_0000596.jpg,0.051,0.101,0.18,0.237,0.107,0.056,0.33,0.188
Hand_0000597.jpg,0.051,0.101,0.181,0.222,0.108,0.056,0.334,0.188
Hand_0000598.jpg,0.051,0.101,0.183,0.232,0.108,0.056,0.318,0.175
Hand_0000599.jpg,0.051,0.101,0.151,0.27,0.107,0.079,0.201,0.129
Hand_0000600.jpg,0.051,0.101,0.144,0.262,0.107,0.056,0.201,0.134
Hand_0000602.jpg,0.051,0.101,0.147,0.199,0.107,0.063,0.24,0.138
Hand_0000603.jpg,0.051,0.101,0.117,0.173,0.107,0.066,0.222,0.139
Hand_0000604.jpg,0.051,0.101,0.105,0.16,0.108,0.068,0.218,0.139
Hand_0000605.jpg,0.051,0.101,0.145,0.231,0.107,0.056,0.405,0.256
Hand_0000606.jpg,0.051,0.101,0.144,0.196,0.107,0.056,0.41,0.224
Hand_0000607.jpg,0.051,0.101,0.169,0.163,0.107,0.056,0.414,0.21
Hand_0000608.jpg,0.051,0.101,0.149,0.213,0.107,0.069,0.311,0.158
Hand_0000609.jpg,0.051,0.101,0.148,0.21,0.107,0.056,0.307,0.163
Hand_0000610.jpg,0.051,0.101,0.144,0.2,0.107,0.056,0.425,0.223
Hand_0000611.jpg,0.051,0.101,0.123,0.101,0.107,0.056,0.276,0.212
Hand_0000612.jpg,0.051,0.101,0.124,0.101,0.107,0.056,0.228,0.193
Hand_0000614.jpg,0.051,0.101,0.337,0.101,0.107,0.056,0.456,0.19
Hand_0000615.jpg,0.051,0.101,0.359,0.101,0.107,0.056,0.45,0.196
Hand_0000617.jpg,0.055,0.101,0.31,0.101,0.107,0.056,0.319,0.145
Hand_0000618.jpg,0.051,0.101,0.225,0.101,0.107,0.056,0.256,0.147
Hand_0000619.jpg,0.051,0.101,0.179,0.144,0.107,0.056,0.396,0.179
Hand_0000620.jpg,0.051,0.101,0.171,0.125,0.107,0.056,0.446,0.216
Hand_0000621.jpg,0.051,0.101,0.172,0.121,0.107,0.056,0.403,0.233
Hand_0000622.jpg,0.051,0.101,0.167,0.111,0.107,0.056,0.441,0.241
Hand_0000623.jpg,0.051,0.101,0.156,0.105,0.107,0.056,0.448,0.25
Hand_0000624.jpg,0.051,0.143,0.13,0.101,0.107,0.056,0.304,0.173
Hand_0000625.jpg,0.051,0.15,0.126,0.101,0.107,0.056,0.309,0.173
Hand_0000626.jpg,0.06,0.171,0.153,0.101,0.107,0.056,0.281,0.159
Hand_0000627.jpg,0.051,0.172,0.158,0.101,0.107,0.056,0.275,0.16
Hand_0000628.jpg,0.051,0.157,0.151,0.101,0.107,0.056,0.297,0.179
Hand_0000629.jpg,0.051,0.14,0.134,0.101,0.107,0.056,0.38,0.262
Hand_0000630.jpg,0.051,0.147,0.127,0.101,0.107,0.056,0.391,0.271
Hand_0000631.jpg,0.051,0.101,0.177,0.206,0.107,0.056,0.36,0.182
Hand_0000632.jpg,0.051,0.101,0.176,0.201,0.107,0.056,0.409,0.186
Hand_0000633.jpg,0.051,0.101,0.156,0.205,0.107,0.056,0.354,0.16
Hand_0000634.jpg,0.051,0.101,0.168,0.225,0.107,0.056,0.317,0.165
Hand_0000635.jpg,0.051,0.101,0.17,0.232,0.107,0.056,0.38,0.165
Hand_0000636.jpg,0.051,0.101,0.171,0.204,0.107,0.056,0.414,0.188
Hand_0000637.jpg,0.051,0.101,0.134,0.209,0.107,0.056,0.307,0.124
Hand_0000638.jpg,0.051,0.101,0.147,0.192,0.107,0.056,0.232,0.137
Hand_0000639.jpg,0.051,0.101,0.14,0.235,0.108,0.056,0.253,0.125
Hand_0000640.jpg,0.051,0.101,0.139,0.234,0.107,0.056,0.249,0.129
Hand_0000641.jpg,0.051,0.101,0.142,0.193,0.107,0.056,0.408,0.174
Hand_0000643.jpg,0.051,0.101,0.219,0.112,0.107,0.062,0.304,0.235
Hand_0000644.jpg,0.051,0.101,0.222,0.177,0.107,0.056,0.329,0.271
Hand_0000645.jpg,0.051,0.101,0.196,0.174,0.107,0.056,0.37,0.289
Hand_0000646.jpg,0.051,0.101,0.202,0.186,0.107,0.056,0.333,0.306
Hand_0000647.jpg,0.051,0.101,0.196,0.185,0.107,0.056,0.412,0.283
Hand_0000648.jpg,0.051,0.101,0.198,0.177,0.107,0.056,0.336,0.323
Hand_0000649.jpg,0.051,0.101,0.203,0.177,0.107,0.056,0.345,0.318
Hand_0000650.jpg,0.051,0.101,0.199,0.178,0.107,0.056,0.321,0.327
Hand_0000651.jpg,0.051,0.101,0.179,0.183,0.26,0.081,0.408,0.193
Hand_0000652.jpg,0.051,0.101,0.184,0.191,0.253,0.079,0.374,0.19
Hand_0000653.jpg,0.051,0.101,0.18,0.163,0.255,0.083,0.381,0.188
Hand_0000654.jpg,0.051,0.101,0.176,0.142,0.244,0.096,0.383,0.186
Hand_0000655.jpg,0.051,0.101,0.178,0.155,0.249,0.094,0.327,0.189
Hand_0000656.jpg,0.051,0.101,0.179,0.138,0.25,0.118,0.286,0.186
Hand_0000657.jpg,0.051,0.101,0.088,0.225,0.107,0.056,0.388,0.295
Hand_0000658.jpg,0.051,0.101,0.089,0.205,0.107,0.056,0.387,0.283
Hand_0000659.jpg,0.052,0.101,0.089,0.184,0.107,0.056,0.385,0.269
Hand_0000660.jpg,0.051,0.101,0.089,0.231,0.107,0.056,0.394,0.267
Hand_0000661.jpg,0.051,0.184,0.088,0.161,0.107,0.056,0.362,0.223
Hand_0000662.jpg,0.051,0.101,0.089,0.2,0.107,0.056,0.364,0.246
Hand_0000663.jpg,0.073,0.233,0.097,0.213,0.107,0.065,0.369,0.267
Hand_0000664.jpg,0.051,0.206,0.092,0.133,0.107,0.056,0.527,0.225
Hand_0000665.jpg,0.051,0.206,0.124,0.231,0.107,0.056,0.492,0.243
Hand_0000666.jpg,0.051,0.182,0.1,0.284,0.107,0.056,0.479,0.188
Hand_0000667.jpg,0.051,0.2,0.111,0.276,0.107,0.056,0.507,0.198
Hand_0000668.jpg,0.051,0.209,0.107,0.271,0.107,0.056,0.506,0.226
Hand_0000669.jpg,0.051,0.195,0.111,0.271,0.107,0.056,0.463,0.236
Hand_0000672.jpg,0.051,0.101,0.097,0.346,0.107,0.056,0.296,0.179
Hand_0000673.jpg,0.051,0.101,0.122,0.348,0.107,0.06,0.388,0.199
Hand_0000674.jpg,0.051,0.101,0.166,0.361,0.107,0.08,0.381,0.178
Hand_0000675.jpg,0.051,0.101,0.166,0.325,0.118,0.102,0.366,0.175
Hand_0000676.jpg,0.051,0.101,0.177,0.312,0.123,0.102,0.404,0.197
Hand_0000677.jpg,0.051,0.101,0.151,0.343,0.111,0.109,0.404,0.185
Hand_0000678.jpg,0.051,0.101,0.165,0.354,0.109,0.111,0.38,0.2
Hand_0000679.jpg,0.051,0.101,0.16,0.349,0.107,0.107,0.39,0.19
Hand_0000680.jpg,0.051,0.101,0.17,0.354,0.107,0.106,0.362,0.178
Hand_0000681.jpg,0.051,0.101,0.165,0.341,0.108,0.105,0.358,0.18
Hand_0000682.jpg,0.051,0.101,0.13,0.35,0.107,0.071,0.276,0.176
Hand_0000683.jpg,0.051,0.101,0.109,0.343,0.109,0.063,0.381,0.192
Hand_0000684.jpg,0.051,0.156,0.106,0.188,0.107,0.077,0.253,0.259
Hand_0000685.jpg,0.051,0.171,0.131,0.103,0.107,0.06,0.301,0.311
Hand_0000686.jpg,0.051,0.167,0.106,0.12,0.107,0.065,0.33,0.243
Hand_0000687.jpg,0.051,0.173,0.106,0.115,0.107,0.065,0.341,0.251
Hand_0000688.jpg,0.051,0.167,0.116,0.101,0.107,0.065,0.303,0.304
Hand_0000689.jpg,0.051,0.167,0.131,0.101,0.107,0.062,0.287,0.307
Hand_0000694.jpg,0.051,0.101,0.251,0.167,0.107,0.056,0.374,0.221
Hand_0000695.jpg,0.051,0.101,0.257,0.164,0.107,0.056,0.389,0.219
Hand_0000696.jpg,0.051,0.101,0.276,0.116,0.107,0.056,0.372,0.221
Hand_0000697.jpg,0.051,0.101,0.252,0.173,0.107,0.056,0.316,0.225
Hand_0000698.jpg,0.051,0.101,0.257,0.171,0.107,0.056,0.312,0.226
Hand_0000699.jpg,0.051,0.101,0.242,0.111,0.107,0.056,0.328,0.24
Hand_0000700.jpg,0.051,0.101,0.23,0.155,0.107,0.056,0.373,0.253
Hand_0000701.jpg,0.051,0.101,0.241,0.171,0.107,0.056,0.417,0.252
Hand_0000702.jpg,0.051,0.101,0.235,0.175,0.107,0.056,0.412,0.254
Hand_0000703.jpg,0.051,0.101,0.116,0.117,0.107,0.069,0.343,0.186
Hand_0000704.jpg,0.051,0.101,0.109,0.127,0.107,0.068,0.364,0.19
Hand_0000705.jpg,0.051,0.101,0.093,0.16,0.109,0.081,0.351,0.184
Hand_0000706.jpg,0.051,0.101,0.13,0.146,0.107,0.084,0.287,0.214
Hand_0000707.jpg,0.051,0.101,0.096,0.159,0.107,0.085,0.374,0.179
Hand_0000708.jpg,0.051,0.101,0.099,0.156,0.107,0.081,0.384,0.179
Hand_0000709.jpg,0.051,0.101,0.204,0.184,0.107,0.059,0.316,0.137
Hand_0000710.jpg,0.051,0.101,0.207,0.18,0.107,0.057,0.306,0.138
Hand_0000711.jpg,0.051,0.101,0.205,0.179,0.107,0.058,0.318,0.139
Hand_0000712.jpg,0.051,0.101,0.199,0.176,0.107,0.08,0.296,0.144
Hand_0000713.jpg,0.051,0.101,0.196,0.18,0.107,0.092,0.364,0.143
Hand_0000714.jpg,0.051,0.101,0.198,0.179,0.107,0.094,0.356,0.146
Hand_0000715.jpg,0.051,0.101,0.193,0.177,0.107,0.097,0.356,0.149
Hand_0000716.jpg,0.051,0.101,0.197,0.177,0.107,0.094,0.371,0.148
Hand_0000717.jpg,0.051,0.101,0.185,0.178,0.107,0.063,0.319,0.142
Hand_0000718.jpg,0.051,0.101,0.181,0.181,0.107,0.065,0.31,0.15
Hand_0000719.jpg,0.051,0.101,0.148,0.171,0.107,0.075,0.216,0.344
Hand_0000720.jpg,0.051,0.101,0.149,0.18,0.107,0.075,0.148,0.269
Hand_0000721.jpg,0.051,0.101,0.15,0.182,0.107,0.079,0.135,0.274
Hand_0000722.jpg,0.051,0.101,0.149,0.181,0.107,0.074,0.133,0.274
Hand_0000723.jpg,0.051,0.101,0.163,0.157,0.107,0.079,0.205,0.282
Hand_0000724.jpg,0.051,0.101,0.162,0.161,0.107,0.081,0.2,0.282
Hand_0000725.jpg,0.051,0.101,0.171,0.162,0.107,0.069,0.208,0.314
Hand_0000726.jpg,0.051,0.101,0.153,0.165,0.107,0.069,0.223,0.322
Hand_0000727.jpg,0.051,0.101,0.126,0.101,0.107,0.093,0.126,0.224
Hand_0000729.jpg,0.051,0.101,0.233,0.101,0.189,0.099,0.198,0.229
Hand_0000730.jpg,0.051,0.101,0.284,0.101,0.186,0.101,0.198,0.226
Hand_0000731.jpg,0.051,0.101,0.241,0.101,0.181,0.072,0.143,0.228
Hand_0000732.jpg,0.051,0.101,0.215,0.102,0.184,0.062,0.178,0.195
Hand_0000733.jpg,0.051,0.101,0.205,0.101,0.179,0.062,0.166,0.194
Hand_0000734.jpg,0.051,0.101,0.206,0.101,0.183,0.064,0.163,0.19
Hand_0000735.jpg,0.051,0.101,0.118,0.103,0.107,0.069,0.23,0.164
Hand_0000736.jpg,0.051,0.101,0.124,0.104,0.108,0.067,0.244,0.168
Hand_0000737.jpg,0.051,0.101,0.142,0.101,0.207,0.056,0.311,0.15
Hand_0000738.jpg,0.051,0.101,0.145,0.102,0.177,0.057,0.326,0.176
Hand_0000739.jpg,0.051,0.101,0.089,0.103,0.123,0.081,0.188,0.183
Hand_0000740.jpg,0.051,0.101,0.135,0.103,0.216,0.104,0.246,0.128
Hand_0000742.jpg,0.051,0.101,0.15,0.204,0.179,0.089,0.238,0.127
Hand_0000743.jpg,0.051,0.101,0.139,0.227,0.179,0.091,0.235,0.127
Hand_0000744.jpg,0.051,0.101,0.143,0.231,0.169,0.086,0.245,0.127
Hand_0000745.jpg,0.051,0.101,0.143,0.118,0.19,0.13,0.25,0.127
Hand_0000746.jpg,0.051,0.101,0.133,0.113,0.189,0.127,0.254,0.126
Hand_0000748.jpg,0.051,0.101,0.128,0.222,0.161,0.135,0.256,0.127
Hand_0000749.jpg,0.051,0.101,0.126,0.216,0.164,0.125,0.251,0.123
Hand_0000750.jpg,0.051,0.101,0.128,0.211,0.165,0.125,0.244,0.123
Hand_0000751.jpg,0.051,0.101,0.118,0.206,0.152,0.127,0.235,0.122
Hand_0000752.jpg,0.051,0.101,0.117,0.236,0.141,0.075,0.217,0.129
Hand_0000753.jpg,0.051,0.101,0.142,0.155,0.155,0.056,0.329,0.203
Hand_0000754.jpg,0.051,0.101,0.147,0.169,0.135,0.056,0.333,0.219
Hand_0000755.jpg,0.051,0.101,0.146,0.129,0.107,0.058,0.327,0.161
Hand_0000756.jpg,0.051,0.101,0.147,0.123,0.133,0.068,0.266,0.172
Hand_0000757.jpg,0.051,0.101,0.149,0.154,0.107,0.056,0.358,0.215
Hand_0000758.jpg,0.051,0.101,0.198,0.178,0.107,0.056,0.268,0.276
Hand_0000759.jpg,0.051,0.101,0.2,0.179,0.107,0.056,0.324,0.306
Hand_0000760.jpg,0.051,0.101,0.237,0.179,0.107,0.056,0.293,0.284
Hand_0000761.jpg,0.051,0.101,0.231,0.179,0.107,0.056,0.271,0.307
Hand_0000762.jpg,0.051,0.101,0.243,0.183,0.107,0.056,0.27,0.312
Hand_0000763.jpg,0.051,0.101,0.088,0.216,0.107,0.056,0.386,0.248
Hand_0000764.jpg,0.051,0.101,0.088,0.198,0.107,0.056,0.394,0.217
Hand_0000765.jpg,0.051,0.101,0.088,0.19,0.107,0.056,0.426,0.235
Hand_0000766.jpg,0.059,0.165,0.091,0.101,0.107,0.056,0.424,0.228
Hand_0000767.jpg,0.06,0.165,0.091,0.101,0.107,0.056,0.436,0.24
Hand_0000768.jpg,0.051,0.101,0.09,0.171,0.107,0.056,0.438,0.235
Hand_0000769.jpg,0.051,0.101,0.172,0.169,0.107,0.056,0.416,0.262
Hand_0000770.jpg,0.051,0.101,0.206,0.165,0.107,0.056,0.424,0.288
Hand_0000771.jpg,0.051,0.101,0.168,0.129,0.107,0.056,0.431,0.39
